rr,di,persist,adx_min,adx_rising,atr_ratio,di_slope,avoid_hours,trades,wins,win_rate,roi,sharpe,max_dd,avg_r
4.0,25,1,0,True,0.8,True,plus9,104,24,23.1,14.71,0.95,-15.69,0.141
2.5,30,1,20,True,1.2,True,current,44,14,31.8,4.52,0.95,-16.62,0.103
3.5,25,3,20,True,0.8,True,deep_prelondon,103,26,25.2,12.81,0.95,-15.74,0.124
3.5,25,3,20,True,0.0,True,deep_prelondon,107,27,25.2,13.29,0.95,-14.85,0.124
1.5,35,1,25,False,0.0,False,eu_open,74,32,43.2,5.58,0.95,-6.86,0.075
2.5,25,2,20,False,0.8,False,eu_open,154,49,31.8,16.73,0.94,-15.85,0.109
4.0,30,2,20,True,0.0,False,none,70,16,22.9,8.85,0.94,-10.0,0.126
3.5,25,3,0,False,0.8,False,plus6,124,31,25.0,14.08,0.94,-13.76,0.114
1.5,30,2,0,False,1.2,False,long_london,60,26,43.3,4.64,0.94,-10.1,0.077
1.5,35,1,20,True,0.8,True,plus6,74,32,43.2,5.58,0.94,-6.34,0.075
2.0,30,1,0,True,1.2,False,long_london,60,22,36.7,5.52,0.94,-21.5,0.092
1.5,30,3,0,False,0.8,True,plus9,81,35,43.2,6.05,0.94,-6.79,0.075
4.0,25,2,0,False,0.0,True,plus20,109,25,22.9,14.6,0.94,-17.46,0.134
2.0,30,3,25,False,0.8,False,eu_open,101,37,36.6,9.36,0.94,-11.41,0.093
3.0,30,2,25,True,0.8,True,long_london,57,16,28.1,6.28,0.94,-11.57,0.11
2.0,30,3,25,True,0.8,True,long_london,52,19,36.5,4.56,0.94,-6.82,0.088
3.0,35,1,20,True,0.0,True,plus9,57,16,28.1,6.28,0.94,-8.65,0.11
4.0,30,1,30,True,0.0,True,none,61,14,23.0,7.97,0.94,-9.92,0.131
2.0,25,3,25,False,1.2,True,eu_open,49,18,36.7,4.59,0.94,-13.2,0.094
3.0,30,2,25,False,0.8,True,plus6,64,18,28.1,7.22,0.94,-14.2,0.113
4.0,25,1,0,False,1.0,True,none,87,20,23.0,11.74,0.94,-14.58,0.135
1.5,25,2,25,False,1.2,False,none,76,33,43.4,6.09,0.94,-12.41,0.08
1.5,25,3,0,True,0.8,False,plus6,180,78,43.3,14.59,0.94,-11.56,0.081
2.5,25,1,0,False,1.2,True,deep_prelondon,63,20,31.7,6.36,0.94,-17.07,0.101
1.5,35,1,20,True,0.8,False,plus20,81,35,43.2,6.05,0.94,-7.28,0.075
2.0,30,2,20,False,1.0,False,long_london,79,29,36.7,7.44,0.94,-17.53,0.094
3.5,25,3,20,False,0.8,False,deep_prelondon,112,28,25.0,12.64,0.94,-15.48,0.113
3.0,25,3,30,True,1.2,True,none,32,9,28.1,3.55,0.94,-9.67,0.111
2.5,25,2,20,False,1.2,False,deep_prelondon,63,20,31.7,6.36,0.94,-10.7,0.101
2.5,35,2,30,True,0.8,False,plus20,41,13,31.7,4.04,0.94,-4.9,0.099
2.5,35,2,30,True,0.0,False,plus20,41,13,31.7,4.04,0.94,-4.9,0.099
4.0,25,1,20,False,0.8,True,none,92,21,22.8,11.63,0.94,-18.45,0.126
2.0,30,1,25,False,1.0,True,eu_open,79,29,36.7,7.44,0.94,-12.48,0.094
1.5,30,1,20,False,0.8,True,plus20,136,59,43.4,11.02,0.94,-11.43,0.081
1.5,30,3,20,True,0.8,True,current,74,32,43.2,5.58,0.94,-5.85,0.075
2.0,30,2,25,False,1.0,False,deep_prelondon,79,29,36.7,7.44,0.94,-13.31,0.094
1.5,30,3,20,True,0.0,True,plus20,74,32,43.2,5.58,0.94,-5.85,0.075
4.0,25,3,0,False,1.0,True,none,92,21,22.8,11.63,0.94,-16.04,0.126
3.0,25,2,25,True,1.0,True,long_london,57,16,28.1,6.28,0.94,-12.46,0.11
2.5,25,3,0,True,1.0,False,long_london,82,26,31.7,8.24,0.94,-10.29,0.1
1.5,25,3,20,False,0.0,False,plus6,198,86,43.4,16.74,0.94,-13.77,0.085
2.5,30,1,30,False,0.8,True,eu_open,82,26,31.7,8.24,0.94,-11.84,0.1
2.5,30,2,20,True,1.2,False,plus9,44,14,31.8,4.52,0.94,-16.16,0.103
3.5,30,3,0,False,0.0,False,eu_open,96,24,25.0,10.74,0.94,-13.03,0.112
3.0,30,3,0,True,0.8,False,plus9,75,21,28.0,8.11,0.94,-12.56,0.108
4.0,25,2,0,False,1.0,False,eu_open,96,22,22.9,12.65,0.94,-15.79,0.132
2.5,25,3,25,False,0.8,True,deep_prelondon,88,28,31.8,9.24,0.94,-11.84,0.105
4.0,25,3,30,False,1.0,False,deep_prelondon,61,14,23.0,7.97,0.94,-9.01,0.131
2.5,25,1,0,True,0.8,False,deep_prelondon,138,44,31.9,15.23,0.94,-14.59,0.11
2.0,25,3,0,True,0.8,False,plus20,153,56,36.6,14.35,0.94,-8.81,0.094
2.0,30,1,0,True,1.0,False,eu_open,101,37,36.6,9.36,0.94,-14.02,0.093
3.0,25,1,20,True,0.8,False,none,100,28,28.0,10.96,0.94,-8.05,0.11
2.5,35,1,20,False,0.8,True,plus9,60,19,31.7,5.88,0.94,-8.73,0.098
3.5,35,1,20,False,0.8,False,none,56,14,25.0,6.13,0.93,-8.68,0.109
2.0,25,3,20,True,1.0,True,none,96,35,36.5,8.33,0.93,-13.31,0.087
3.0,30,1,30,True,1.0,False,none,50,14,28.0,5.34,0.93,-12.4,0.107
2.0,30,3,20,True,0.8,False,eu_open,93,34,36.6,8.36,0.93,-8.78,0.09
3.0,25,1,25,False,1.0,False,plus20,89,25,28.1,10.05,0.93,-15.11,0.113
4.0,30,1,20,True,1.2,False,current,48,11,22.9,6.14,0.93,-18.29,0.128
1.5,25,2,30,False,1.0,True,plus20,81,35,43.2,6.05,0.93,-5.85,0.075
2.5,30,1,20,False,1.2,True,eu_open,44,14,31.8,4.52,0.93,-16.62,0.103
3.0,30,2,20,False,1.0,False,long_london,64,18,28.1,7.22,0.93,-17.53,0.113
3.5,25,1,0,False,0.8,True,long_london,95,24,25.3,11.86,0.93,-20.67,0.125
1.5,30,1,0,False,1.0,False,none,125,54,43.2,9.46,0.93,-12.54,0.076
2.5,25,2,0,False,1.2,False,current,63,20,31.7,6.36,0.93,-14.61,0.101
2.5,25,2,0,False,1.2,False,plus6,63,20,31.7,6.36,0.93,-14.61,0.101
3.5,25,1,0,False,1.0,True,plus20,87,22,25.3,10.91,0.93,-14.99,0.125
2.0,30,1,0,True,1.0,True,deep_prelondon,90,33,36.7,8.4,0.93,-20.05,0.093
1.5,30,2,0,True,0.0,False,eu_open,134,58,43.3,10.49,0.93,-14.06,0.078
2.5,25,3,20,True,1.0,True,deep_prelondon,82,26,31.7,8.24,0.93,-16.31,0.1
1.5,25,2,25,False,0.8,False,current,157,68,43.3,12.52,0.93,-10.7,0.08
1.5,30,1,20,True,1.2,False,plus6,67,29,43.3,5.11,0.93,-9.56,0.076
1.5,35,1,30,False,0.8,False,none,72,31,43.1,5.07,0.93,-8.27,0.07
2.5,25,3,20,False,1.0,False,plus9,95,30,31.6,9.14,0.93,-10.95,0.096
1.5,35,1,20,False,0.8,False,none,88,38,43.2,6.53,0.93,-7.28,0.074
1.5,35,1,20,True,1.2,True,long_london,37,16,43.2,2.75,0.93,-4.9,0.074
2.0,30,1,25,True,1.0,False,long_london,71,26,36.6,6.46,0.93,-13.28,0.091
1.5,25,2,20,True,1.0,True,eu_open,104,45,43.3,8.01,0.93,-9.16,0.077
1.5,30,2,0,True,0.0,False,current,136,59,43.4,11.02,0.93,-14.32,0.081
4.0,25,1,25,True,1.0,False,plus9,70,16,22.9,8.85,0.93,-11.8,0.126
1.5,35,1,20,False,0.8,True,current,81,35,43.2,6.05,0.93,-6.52,0.075
3.0,30,2,25,True,1.0,True,eu_open,57,16,28.1,6.28,0.93,-9.56,0.11
2.0,25,3,20,True,0.0,False,none,137,50,36.5,12.27,0.93,-12.35,0.09
1.5,25,2,30,True,0.0,False,plus9,127,55,43.3,9.99,0.93,-12.58,0.079
2.5,25,2,30,False,1.0,True,long_london,60,19,31.7,5.88,0.93,-14.14,0.098
2.0,35,1,20,True,0.8,True,plus9,63,23,36.5,5.49,0.93,-7.73,0.087
2.0,25,2,25,False,1.2,True,eu_open,49,18,36.7,4.59,0.93,-14.07,0.094
4.0,25,3,25,False,1.0,True,plus6,61,14,23.0,7.97,0.93,-15.1,0.131
2.0,35,1,20,False,1.0,False,none,63,23,36.5,5.49,0.93,-5.85,0.087
1.5,30,1,20,False,1.2,True,deep_prelondon,60,26,43.3,4.64,0.93,-11.36,0.077
4.0,25,3,25,False,1.0,True,current,61,14,23.0,7.97,0.93,-15.1,0.131
4.0,25,3,25,False,1.0,True,plus20,61,14,23.0,7.97,0.93,-15.1,0.131
1.5,30,1,20,True,1.2,False,current,67,29,43.3,5.11,0.93,-9.56,0.076
3.0,30,2,20,False,1.0,True,none,57,16,28.1,6.28,0.93,-13.33,0.11
3.0,25,2,25,True,1.0,False,plus20,68,19,27.9,7.16,0.93,-11.57,0.105
2.0,30,1,30,True,0.0,False,deep_prelondon,85,31,36.5,7.38,0.93,-11.57,0.087
4.0,30,1,20,True,1.2,False,plus6,48,11,22.9,6.14,0.93,-18.29,0.128
2.5,30,1,25,True,1.2,False,plus6,44,14,31.8,4.52,0.93,-17.0,0.103
4.0,25,3,20,False,1.0,True,none,88,20,22.7,10.63,0.93,-14.33,0.121
3.0,25,1,20,False,0.0,False,plus6,114,32,28.1,12.95,0.93,-14.45,0.114
1.5,25,3,0,True,0.8,False,plus9,185,80,43.2,14.55,0.93,-10.67,0.079
2.5,30,1,25,True,1.2,False,current,44,14,31.8,4.52,0.93,-17.0,0.103
2.0,25,1,20,False,0.0,False,eu_open,177,65,36.7,17.53,0.93,-13.33,0.099
2.0,30,2,30,False,1.0,False,none,63,23,36.5,5.49,0.93,-8.84,0.087
3.0,25,1,20,False,0.0,True,eu_open,121,34,28.1,13.95,0.93,-17.48,0.115
1.5,25,1,30,False,0.8,True,plus9,118,51,43.2,8.97,0.93,-8.27,0.076
3.0,30,2,0,True,0.0,False,none,78,22,28.2,9.14,0.93,-20.17,0.117
4.0,25,3,20,False,0.8,True,deep_prelondon,105,24,22.9,13.57,0.93,-14.58,0.129
4.0,25,3,20,False,0.8,True,none,123,28,22.8,15.42,0.93,-13.99,0.125
3.0,30,2,30,False,0.0,False,none,68,19,27.9,7.16,0.93,-10.73,0.105
1.5,30,2,25,False,0.0,False,eu_open,127,55,43.3,9.99,0.93,-15.74,0.079
2.5,25,2,20,False,1.0,False,current,104,33,31.7,10.66,0.93,-8.62,0.102
1.5,25,2,20,True,0.0,True,plus20,146,63,43.2,10.94,0.93,-9.76,0.075
2.0,30,2,20,False,1.0,False,plus20,90,33,36.7,8.4,0.93,-16.67,0.093
4.0,30,2,0,False,0.8,False,eu_open,96,22,22.9,12.65,0.93,-11.54,0.132
2.0,25,1,0,False,0.0,False,deep_prelondon,159,58,36.5,14.28,0.92,-15.88,0.09
1.5,35,1,20,False,0.8,False,plus20,88,38,43.2,6.53,0.92,-7.28,0.074
3.0,35,1,0,True,0.8,True,current,57,16,28.1,6.28,0.92,-9.72,0.11
3.0,35,1,0,True,0.8,True,plus20,57,16,28.1,6.28,0.92,-10.47,0.11
3.5,25,3,20,True,0.0,False,plus20,112,28,25.0,12.64,0.92,-12.38,0.113
3.0,25,1,30,False,1.0,True,long_london,64,18,28.1,7.22,0.92,-14.2,0.113
4.0,30,1,30,True,1.0,False,deep_prelondon,48,11,22.9,6.14,0.92,-8.0,0.128
2.5,35,2,25,False,1.0,False,plus20,41,13,31.7,4.04,0.92,-8.73,0.099
2.0,30,3,0,True,1.2,False,plus20,41,15,36.6,3.64,0.92,-14.05,0.089
1.5,30,1,20,True,0.8,True,eu_open,127,55,43.3,9.99,0.92,-14.47,0.079
1.5,25,3,0,True,0.0,False,plus9,192,83,43.2,15.06,0.92,-11.99,0.078
4.0,25,2,20,True,1.0,True,plus9,66,15,22.7,7.87,0.92,-8.83,0.119
3.0,25,2,0,False,0.0,False,plus6,121,34,28.1,13.95,0.92,-13.38,0.115
2.0,25,2,20,False,1.0,True,eu_open,104,38,36.5,9.33,0.92,-9.88,0.09
1.5,30,3,20,False,0.8,True,plus6,81,35,43.2,6.05,0.92,-6.34,0.075
4.0,25,1,0,False,1.0,False,plus20,83,19,22.9,10.74,0.92,-19.11,0.129
4.0,25,3,0,True,0.0,False,long_london,101,23,22.8,12.54,0.92,-18.37,0.124
3.0,35,1,20,True,0.8,True,plus6,57,16,28.1,6.28,0.92,-9.88,0.11
2.0,30,1,0,False,1.0,False,eu_open,112,41,36.6,10.33,0.92,-14.1,0.092
1.5,30,3,20,False,0.8,True,plus20,81,35,43.2,6.05,0.92,-6.34,0.075
1.5,30,1,30,True,0.8,False,none,102,44,43.1,7.48,0.92,-8.21,0.073
2.5,30,2,20,True,0.8,True,long_london,63,20,31.7,6.36,0.92,-17.53,0.101
2.5,25,1,0,True,0.8,True,plus6,113,36,31.9,12.19,0.92,-18.49,0.108
1.5,25,3,25,False,1.2,False,plus6,67,29,43.3,5.11,0.92,-7.42,0.076
4.0,30,1,30,True,1.0,True,none,48,11,22.9,6.14,0.92,-9.83,0.128
2.0,25,1,0,True,0.0,False,plus9,164,60,36.6,15.36,0.92,-13.92,0.094
2.5,35,2,25,False,1.0,False,current,41,13,31.7,4.04,0.92,-8.73,0.099
2.0,30,3,25,False,1.0,False,none,82,30,36.6,7.41,0.92,-12.38,0.09
2.5,35,2,25,False,1.0,False,plus6,41,13,31.7,4.04,0.92,-8.73,0.099
1.5,35,3,20,True,0.0,False,plus20,44,19,43.2,3.21,0.92,-6.79,0.073
4.0,25,3,0,False,0.0,False,long_london,101,23,22.8,12.54,0.92,-18.69,0.124
4.0,30,3,20,False,1.0,True,plus9,48,11,22.9,6.14,0.92,-6.79,0.128
4.0,30,1,0,True,1.2,False,deep_prelondon,48,11,22.9,6.14,0.92,-20.72,0.128
1.5,30,2,30,False,0.0,False,long_london,95,41,43.2,7.01,0.92,-8.27,0.074
4.0,25,1,20,True,0.8,True,deep_prelondon,92,21,22.8,11.63,0.92,-11.62,0.126
2.5,30,2,0,False,0.8,False,eu_open,113,36,31.9,12.19,0.92,-15.78,0.108
4.0,30,1,20,False,1.2,False,plus20,48,11,22.9,6.14,0.92,-18.29,0.128
1.5,30,1,0,True,0.0,True,plus9,129,56,43.4,10.53,0.92,-14.82,0.082
4.0,25,3,20,False,1.2,False,deep_prelondon,48,11,22.9,6.14,0.92,-12.42,0.128
2.5,35,1,0,True,0.0,True,current,60,19,31.7,5.88,0.92,-12.48,0.098
2.0,35,1,20,True,0.8,False,current,74,27,36.5,6.43,0.92,-6.82,0.087
3.0,25,2,30,True,1.0,True,none,50,14,28.0,5.34,0.92,-11.57,0.107
3.0,25,1,0,False,1.0,True,plus20,96,27,28.1,11.03,0.92,-16.15,0.115
2.5,35,1,0,False,1.2,False,none,41,13,31.7,4.04,0.92,-9.22,0.099
2.0,25,2,25,False,0.8,False,plus6,134,49,36.6,12.31,0.92,-16.8,0.092
2.5,35,1,0,True,0.0,True,plus20,60,19,31.7,5.88,0.92,-12.48,0.098
1.5,30,1,0,False,1.0,True,plus6,106,46,43.4,8.53,0.92,-15.74,0.08
2.0,25,2,25,True,0.0,False,plus6,123,45,36.6,11.31,0.92,-14.22,0.092
2.5,35,2,0,False,1.0,False,plus20,41,13,31.7,4.04,0.92,-8.31,0.099
2.5,25,1,0,False,0.0,True,plus6,142,45,31.7,14.6,0.92,-15.54,0.103
1.5,25,3,25,False,1.2,False,current,67,29,43.3,5.11,0.92,-7.42,0.076
1.5,30,1,0,False,1.0,True,current,106,46,43.4,8.53,0.92,-15.74,0.08
1.5,35,3,0,True,0.0,False,plus20,44,19,43.2,3.21,0.92,-6.79,0.073
3.5,25,1,20,False,1.0,True,none,80,20,25.0,8.87,0.92,-13.03,0.111
2.0,30,1,30,True,0.0,False,eu_open,96,35,36.5,8.33,0.92,-10.52,0.087
1.5,30,1,25,True,0.0,False,current,120,52,43.3,9.5,0.92,-12.58,0.079
4.0,25,2,30,False,1.0,False,long_london,70,16,22.9,8.85,0.92,-13.21,0.126
2.0,30,2,20,True,0.8,True,eu_open,82,30,36.6,7.41,0.92,-9.67,0.09
3.5,25,2,0,True,0.0,True,deep_prelondon,107,27,25.2,13.29,0.92,-16.32,0.124
4.0,25,1,0,False,1.0,False,plus6,83,19,22.9,10.74,0.92,-18.29,0.129
4.0,30,2,20,True,1.0,False,long_london,57,13,22.8,7.0,0.91,-11.62,0.123
2.5,30,1,20,True,1.2,True,eu_open,41,13,31.7,4.04,0.91,-15.78,0.099
2.0,25,2,25,False,0.0,False,plus6,137,50,36.5,12.27,0.91,-15.13,0.09
2.0,35,1,20,True,0.8,True,deep_prelondon,63,23,36.5,5.49,0.91,-10.57,0.087
3.0,25,2,20,True,1.0,True,plus9,68,19,27.9,7.16,0.91,-10.78,0.105
2.0,35,1,20,False,1.0,False,plus20,63,23,36.5,5.49,0.91,-8.65,0.087
3.0,25,2,30,False,1.0,False,plus6,75,21,28.0,8.11,0.91,-15.11,0.108
3.0,25,2,30,False,1.0,False,current,75,21,28.0,8.11,0.91,-15.11,0.108
1.5,30,3,25,False,0.8,False,plus6,104,45,43.3,8.01,0.91,-9.76,0.077
1.5,30,1,20,False,0.0,True,eu_open,148,64,43.2,11.48,0.91,-18.66,0.078
4.0,30,3,0,True,0.8,False,plus9,75,17,22.7,8.74,0.91,-9.83,0.117
1.5,25,2,25,False,1.2,False,long_london,67,29,43.3,5.11,0.91,-11.95,0.076
1.5,30,2,25,True,0.0,True,deep_prelondon,74,32,43.2,5.58,0.91,-9.73,0.075
3.0,30,3,0,False,1.0,False,current,64,18,28.1,7.22,0.91,-15.95,0.113
3.0,25,2,0,False,0.0,False,deep_prelondon,118,33,28.0,12.88,0.91,-15.16,0.109
1.5,30,2,0,True,1.0,False,plus6,97,42,43.3,7.53,0.91,-9.36,0.078
4.0,25,3,0,False,1.2,False,long_london,48,11,22.9,6.14,0.91,-12.42,0.128
4.0,25,3,0,False,1.2,False,plus9,48,11,22.9,6.14,0.91,-12.42,0.128
3.0,30,3,0,False,1.0,False,plus6,64,18,28.1,7.22,0.91,-15.95,0.113
3.0,30,3,0,False,1.0,False,plus20,64,18,28.1,7.22,0.91,-15.95,0.113
2.0,35,1,0,True,0.8,False,plus9,74,27,36.5,6.43,0.91,-6.13,0.087
2.5,25,1,0,False,1.0,True,plus20,104,33,31.7,10.66,0.91,-17.07,0.102
4.0,25,1,20,False,0.8,True,plus20,88,20,22.7,10.63,0.91,-15.1,0.121
2.5,25,3,30,False,1.2,True,plus6,41,13,31.7,4.04,0.91,-9.64,0.099
1.5,30,3,25,False,0.8,False,none,111,48,43.2,8.49,0.91,-10.77,0.076
4.0,25,2,30,True,1.0,False,eu_open,61,14,23.0,7.97,0.91,-14.08,0.131
1.5,25,3,0,True,0.0,False,current,199,86,43.2,15.57,0.91,-11.89,0.078
4.0,25,2,20,False,0.0,False,eu_open,123,28,22.8,15.42,0.91,-11.36,0.125
3.5,25,3,20,True,0.8,False,plus20,108,27,25.0,12.16,0.91,-11.5,0.113
4.0,30,2,0,True,0.0,False,none,79,18,22.8,9.74,0.91,-11.54,0.123
1.5,30,2,0,False,0.8,False,none,143,62,43.4,11.52,0.91,-12.64,0.081
3.0,25,3,30,False,1.0,False,deep_prelondon,75,21,28.0,8.11,0.91,-12.51,0.108
4.0,30,2,20,False,1.0,True,plus20,57,13,22.8,7.0,0.91,-10.73,0.123
2.5,25,1,25,True,1.0,False,none,76,24,31.6,7.25,0.91,-12.4,0.095
4.0,30,2,25,False,1.0,False,plus20,48,11,22.9,6.14,0.91,-13.38,0.128
2.5,30,2,25,True,0.8,True,plus20,60,19,31.7,5.88,0.91,-13.28,0.098
1.5,25,2,25,False,0.8,True,deep_prelondon,125,54,43.2,9.46,0.91,-7.79,0.076
3.0,25,1,20,True,0.8,False,plus9,107,30,28.0,11.95,0.91,-15.86,0.112
3.5,25,3,0,False,1.0,False,long_london,88,22,25.0,9.8,0.91,-11.12,0.111
2.5,25,3,30,False,1.2,True,current,41,13,31.7,4.04,0.91,-9.64,0.099
2.5,25,2,20,True,1.0,True,eu_open,82,26,31.7,8.24,0.91,-16.38,0.1
2.5,35,1,25,True,0.8,True,eu_open,57,18,31.6,5.39,0.91,-7.73,0.095
2.0,25,2,25,False,0.8,False,plus20,137,50,36.5,12.27,0.91,-13.41,0.09
1.5,30,1,20,True,1.2,False,none,74,32,43.2,5.58,0.91,-11.06,0.075
2.5,25,2,30,True,1.2,False,eu_open,41,13,31.7,4.04,0.91,-13.2,0.099
2.0,25,2,25,True,0.8,False,current,123,45,36.6,11.31,0.91,-14.22,0.092
2.5,30,1,30,False,1.0,True,plus9,60,19,31.7,5.88,0.91,-12.4,0.098
3.0,30,1,20,False,1.0,False,plus9,82,23,28.0,9.08,0.91,-16.84,0.111
2.5,30,1,30,False,0.8,True,plus20,76,24,31.6,7.25,0.91,-12.95,0.095
3.0,30,3,0,True,1.0,False,plus9,57,16,28.1,6.28,0.91,-11.62,0.11
2.5,25,2,0,True,0.0,True,current,117,37,31.6,11.58,0.91,-15.85,0.099
1.5,35,1,0,True,0.0,True,plus20,81,35,43.2,6.05,0.91,-7.76,0.075
1.5,30,3,25,False,1.0,False,deep_prelondon,74,32,43.2,5.58,0.91,-7.93,0.075
2.5,30,2,25,True,1.2,False,deep_prelondon,41,13,31.7,4.04,0.91,-15.32,0.099
1.5,25,1,25,False,1.0,True,plus20,95,41,43.2,7.01,0.91,-7.28,0.074
4.0,30,1,20,False,1.2,False,plus9,48,11,22.9,6.14,0.91,-19.11,0.128
2.5,35,1,0,False,0.0,True,long_london,57,18,31.6,5.39,0.91,-9.64,0.095
2.0,25,1,20,False,1.2,True,eu_open,60,22,36.7,5.52,0.91,-15.81,0.092
2.5,35,1,0,True,0.0,True,plus9,57,18,31.6,5.39,0.91,-10.54,0.095
1.5,30,1,20,True,0.8,False,plus9,134,58,43.3,10.49,0.91,-13.67,0.078
2.0,25,1,0,False,0.8,True,current,137,50,36.5,12.27,0.91,-7.78,0.09
3.0,25,3,0,True,1.0,True,plus20,82,23,28.0,9.08,0.91,-20.87,0.111
1.5,25,1,25,False,0.8,True,eu_open,164,71,43.3,13.02,0.91,-16.21,0.079
2.0,35,1,20,False,0.0,True,eu_open,66,24,36.4,5.46,0.91,-7.81,0.083
3.0,30,2,25,False,0.8,True,none,68,19,27.9,7.16,0.91,-12.46,0.105
2.5,30,2,25,False,1.2,False,long_london,41,13,31.7,4.04,0.91,-15.32,0.099
4.0,30,1,20,False,1.2,False,long_london,48,11,22.9,6.14,0.91,-19.11,0.128
2.0,25,3,30,True,1.0,True,eu_open,63,23,36.5,5.49,0.9,-7.78,0.087
2.0,25,2,30,False,1.2,True,eu_open,41,15,36.6,3.64,0.9,-10.55,0.089
2.5,25,1,25,False,1.2,False,current,60,19,31.7,5.88,0.9,-12.8,0.098
1.5,25,2,30,True,1.0,False,plus20,88,38,43.2,6.53,0.9,-8.45,0.074
2.0,25,2,25,False,0.0,False,deep_prelondon,137,50,36.5,12.27,0.9,-11.81,0.09
1.5,30,2,25,True,1.2,False,long_london,44,19,43.2,3.21,0.9,-9.63,0.073
3.5,25,2,0,False,1.2,True,none,48,12,25.0,5.23,0.9,-11.64,0.109
4.0,25,2,20,False,1.2,False,deep_prelondon,57,13,22.8,7.0,0.9,-18.37,0.123
2.5,30,3,0,True,1.2,False,plus9,41,13,31.7,4.04,0.9,-13.6,0.099
4.0,25,1,30,False,0.0,True,long_london,79,18,22.8,9.74,0.9,-16.04,0.123
4.0,30,2,25,False,1.0,False,plus9,48,11,22.9,6.14,0.9,-14.25,0.128
2.5,25,2,20,True,0.8,False,plus20,117,37,31.6,11.58,0.9,-13.28,0.099
4.0,25,1,30,False,0.8,True,long_london,79,18,22.8,9.74,0.9,-16.04,0.123
1.5,35,1,25,True,0.0,False,plus9,72,31,43.1,5.07,0.9,-6.34,0.07
3.5,30,2,20,True,0.0,True,none,76,19,25.0,8.41,0.9,-12.52,0.111
2.0,35,1,30,True,0.8,False,long_london,55,20,36.4,4.53,0.9,-5.96,0.082
1.5,25,2,20,True,0.8,True,plus9,137,59,43.1,9.91,0.9,-10.07,0.072
1.5,35,2,20,False,0.8,False,deep_prelondon,58,25,43.1,4.14,0.9,-6.83,0.071
1.5,35,1,30,False,0.0,False,eu_open,65,28,43.1,4.6,0.9,-4.94,0.071
2.0,30,3,25,False,1.2,False,deep_prelondon,41,15,36.6,3.64,0.9,-13.15,0.089
4.0,30,1,25,True,1.0,False,deep_prelondon,57,13,22.8,7.0,0.9,-15.1,0.123
1.5,30,1,25,True,0.8,False,plus20,111,48,43.2,8.49,0.9,-8.72,0.076
1.5,30,1,20,True,1.0,False,eu_open,102,44,43.1,7.48,0.9,-11.86,0.073
4.0,30,3,0,False,1.0,False,long_london,57,13,22.8,7.0,0.9,-10.73,0.123
1.5,35,2,0,True,0.8,False,none,65,28,43.1,4.6,0.9,-6.45,0.071
2.0,30,3,25,True,1.0,False,plus9,63,23,36.5,5.49,0.9,-10.6,0.087
3.5,25,2,30,True,0.8,True,plus20,72,18,25.0,7.95,0.9,-9.7,0.11
1.5,30,2,25,False,0.0,True,plus9,81,35,43.2,6.05,0.9,-12.38,0.075
4.0,30,3,30,False,0.8,False,long_london,57,13,22.8,7.0,0.9,-9.56,0.123
4.0,30,3,30,False,0.0,False,long_london,57,13,22.8,7.0,0.9,-9.56,0.123
3.5,25,1,30,True,0.8,True,current,76,19,25.0,8.41,0.9,-10.6,0.111
4.0,25,3,0,False,1.0,False,deep_prelondon,79,18,22.8,9.74,0.9,-10.82,0.123
3.5,25,3,30,False,0.0,True,none,72,18,25.0,7.95,0.9,-8.65,0.11
3.5,25,3,30,False,0.8,True,none,72,18,25.0,7.95,0.9,-8.65,0.11
1.5,30,3,20,True,1.2,False,plus9,44,19,43.2,3.21,0.9,-7.28,0.073
2.5,25,1,0,False,1.2,True,long_london,57,18,31.6,5.39,0.9,-14.54,0.095
3.5,25,1,30,True,0.8,True,plus20,76,19,25.0,8.41,0.9,-10.6,0.111
3.5,25,2,0,True,0.8,False,plus9,100,25,25.0,11.21,0.9,-12.15,0.112
2.5,30,2,25,True,0.0,False,eu_open,98,31,31.6,9.65,0.9,-15.68,0.098
2.5,25,1,25,False,1.2,False,plus6,60,19,31.7,5.88,0.9,-12.8,0.098
2.0,25,1,0,False,1.0,False,plus20,126,46,36.5,11.28,0.9,-16.13,0.09
2.5,35,1,25,False,0.0,True,current,57,18,31.6,5.39,0.9,-9.72,0.095
1.5,30,3,20,True,0.0,True,long_london,65,28,43.1,4.6,0.9,-7.28,0.071
2.5,25,3,0,False,0.8,False,eu_open,164,52,31.7,17.16,0.9,-12.95,0.105
2.5,25,1,0,False,0.0,True,deep_prelondon,136,43,31.6,13.55,0.9,-10.21,0.1
1.5,30,3,0,False,0.8,False,deep_prelondon,109,47,43.1,7.97,0.9,-5.96,0.073
3.5,30,2,30,True,0.8,False,deep_prelondon,64,16,25.0,7.04,0.9,-9.18,0.11
2.5,25,1,0,False,0.8,False,eu_open,155,49,31.6,15.56,0.9,-14.61,0.1
2.5,35,1,0,True,0.0,True,deep_prelondon,57,18,31.6,5.39,0.9,-11.59,0.095
1.5,30,3,0,False,1.2,False,eu_open,44,19,43.2,3.21,0.9,-6.79,0.073
2.5,30,1,30,False,0.8,True,plus6,76,24,31.6,7.25,0.9,-14.22,0.095
2.0,30,2,0,True,0.8,False,long_london,101,37,36.6,9.36,0.9,-19.27,0.093
3.5,25,2,30,True,0.8,True,current,72,18,25.0,7.95,0.9,-9.7,0.11
