di_threshold,di_persist,adx_min,adx_rising,atr_ratio_min,di_slope,di_spread_min,body_ratio_min,avoid,sma_ordered,rsi_filter,target_rr,fit_trades,fit_win_rate,fit_exp_R,fit_total_R,fit_roi_pct,fit_cagr_pct,fit_max_dd_pct,fit_cagr_dd,fit_sharpe_daily,fit_pf,fit_streak,fit_h1_R,fit_h2_R,fit_worst_R,oos_trades,oos_win_rate,oos_exp_R,oos_total_R,oos_roi_pct,oos_cagr_pct,oos_max_dd_pct,oos_cagr_dd,oos_sharpe_daily,oos_pf,oos_streak,oos_h1_R,oos_h2_R,oos_worst_R,all_trades,all_win_rate,all_exp_R,all_total_R,all_roi_pct,all_cagr_pct,all_max_dd_pct,all_cagr_dd,all_sharpe_daily,all_pf,all_streak,all_h1_R,all_h2_R,all_worst_R
40.0,2,20.0,False,0.0,False,0.0,0.0,none,True,False,2.5,162,34.0,0.1883,30.5,32.67,13.2,-12.32,1.07,0.95,1.29,11,0.2963,0.0802,-1.0,60,31.7,0.099,5.9,5.28,7.84,-10.13,0.77,0.55,1.14,9,0.0314,0.1667,-1.39,222,33.3,0.1642,36.4,39.68,11.94,-12.32,0.97,0.84,1.25,11,0.2297,0.0986,-1.39
40.0,2,20.0,False,0.0,False,0.0,0.0,none,True,False,3.0,148,30.4,0.2162,32.0,34.31,13.81,-11.68,1.18,0.92,1.31,11,0.3514,0.0811,-1.0,55,29.1,0.1568,8.6,8.02,11.98,-8.91,1.34,0.75,1.22,9,0.0232,0.2857,-1.39,203,30.0,0.2001,40.6,45.08,13.38,-11.68,1.15,0.87,1.28,11,0.2673,0.1336,-1.39
40.0,2,20.0,False,0.0,False,0.0,0.0,none,True,False,3.5,143,28.0,0.2587,37.0,40.62,16.12,-16.94,0.95,0.98,1.36,11,0.4577,0.0625,-1.0,55,27.3,0.2171,11.9,11.45,17.23,-10.6,1.62,0.93,1.29,8,0.146,0.2857,-1.39,198,27.8,0.2472,48.9,56.71,16.38,-16.94,0.97,0.97,1.34,11,0.2273,0.2671,-1.39
40.0,2,20.0,False,0.0,False,0.0,0.0,none,True,True,2.5,109,26.6,-0.0696,-7.6,-8.5,-3.82,-24.85,-0.15,-0.31,0.91,13,0.2299,-0.3636,-1.09,39,28.2,-0.0358,-1.4,-1.87,-2.73,-12.25,-0.22,-0.14,0.95,13,0.0581,-0.125,-1.9,148,27.0,-0.0607,-9.0,-10.21,-3.57,-28.2,-0.13,-0.27,0.92,13,-0.0079,-0.1135,-1.9
40.0,2,20.0,False,0.0,False,0.0,0.0,none,True,True,3.0,106,25.5,0.0181,1.9,0.33,0.14,-24.84,0.01,0.07,1.02,13,0.4323,-0.3962,-1.09,38,18.4,-0.2867,-10.9,-10.75,-15.37,-12.25,-1.25,-1.3,0.66,13,0.0055,-0.5789,-1.9,144,23.6,-0.0624,-9.0,-10.46,-3.66,-30.29,-0.12,-0.25,0.92,13,0.1655,-0.2902,-1.9
40.0,2,20.0,False,0.0,False,0.0,0.0,none,True,True,3.5,104,23.1,0.0376,3.9,2.1,0.91,-22.25,0.04,0.13,1.05,13,0.383,-0.3077,-1.09,38,15.8,-0.313,-11.9,-11.69,-16.67,-12.25,-1.36,-1.34,0.64,13,-0.0998,-0.5263,-1.9,142,21.1,-0.0562,-8.0,-9.84,-3.44,-27.6,-0.12,-0.21,0.93,13,0.1396,-0.2521,-1.9
40.0,2,20.0,False,0.0,False,20.0,0.0,none,False,False,2.5,184,30.4,0.0652,12.0,10.11,4.31,-17.74,0.24,0.38,1.09,14,0.1033,0.0272,-1.0,73,35.6,0.2389,17.4,17.82,27.2,-10.95,2.48,1.43,1.37,9,0.2484,0.2297,-1.39,257,31.9,0.1146,29.4,29.74,9.19,-17.74,0.52,0.67,1.17,14,0.0664,0.1623,-1.39
40.0,2,20.0,False,0.0,False,20.0,0.0,none,False,False,3.0,166,26.5,0.0602,10.0,7.73,3.32,-16.35,0.2,0.29,1.08,14,0.1566,-0.0361,-1.0,68,35.3,0.4063,27.6,30.13,47.15,-9.62,4.9,2.04,1.62,9,0.5184,0.2941,-1.39,234,29.1,0.1608,37.6,40.18,12.08,-16.35,0.74,0.77,1.23,14,0.0256,0.296,-1.39
40.0,2,20.0,False,0.0,False,20.0,0.0,none,False,False,3.5,165,21.8,-0.0182,-3.0,-5.64,-2.51,-25.89,-0.1,-0.08,0.98,12,0.0427,-0.0783,-1.0,63,34.9,0.5626,35.4,40.37,64.45,-9.18,7.02,2.38,1.85,8,0.5788,0.5469,-1.39,228,25.4,0.1423,32.4,32.46,9.95,-25.89,0.38,0.62,1.19,12,-0.0132,0.2977,-1.39
40.0,2,20.0,False,0.0,False,20.0,0.0,none,False,True,2.5,149,25.5,-0.1112,-16.6,-16.73,-7.71,-24.98,-0.31,-0.57,0.85,11,0.0801,-0.3,-1.49,51,31.4,0.0805,4.1,3.48,5.15,-15.32,0.34,0.42,1.11,13,0.5042,-0.3269,-1.9,200,27.0,-0.0624,-12.5,-13.83,-4.9,-24.98,-0.2,-0.32,0.92,13,-0.0258,-0.099,-1.9
40.0,2,20.0,False,0.0,False,20.0,0.0,none,False,True,3.0,142,24.6,-0.0181,-2.6,-4.56,-2.02,-23.54,-0.09,-0.07,0.98,12,0.2313,-0.2676,-1.49,50,28.0,0.1021,5.1,4.39,6.5,-14.9,0.44,0.47,1.14,13,0.5642,-0.36,-1.9,192,25.5,0.0132,2.5,-0.37,-0.13,-23.54,-0.01,0.06,1.02,13,0.0773,-0.051,-1.9
40.0,2,20.0,False,0.0,False,20.0,0.0,none,False,True,3.5,138,18.8,-0.1563,-21.6,-21.1,-9.87,-30.68,-0.32,-0.68,0.81,12,0.0351,-0.3478,-1.49,49,26.5,0.1756,8.6,7.93,11.85,-14.49,0.82,0.74,1.23,13,0.6502,-0.28,-1.9,187,20.9,-0.0694,-13.0,-14.85,-5.28,-30.68,-0.17,-0.3,0.91,13,-0.0384,-0.1,-1.9
40.0,2,20.0,False,0.0,False,20.0,0.0,none,True,False,2.5,162,34.0,0.1883,30.5,32.67,13.2,-12.32,1.07,0.95,1.29,11,0.2963,0.0802,-1.0,60,31.7,0.099,5.9,5.28,7.84,-10.13,0.77,0.55,1.14,9,0.0314,0.1667,-1.39,222,33.3,0.1642,36.4,39.68,11.94,-12.32,0.97,0.84,1.25,11,0.2297,0.0986,-1.39
40.0,2,20.0,False,0.0,False,20.0,0.0,none,True,False,3.0,148,30.4,0.2162,32.0,34.31,13.81,-11.68,1.18,0.92,1.31,11,0.3514,0.0811,-1.0,55,29.1,0.1568,8.6,8.02,11.98,-8.91,1.34,0.75,1.22,9,0.0232,0.2857,-1.39,203,30.0,0.2001,40.6,45.08,13.38,-11.68,1.15,0.87,1.28,11,0.2673,0.1336,-1.39
40.0,2,20.0,False,0.0,False,20.0,0.0,none,True,False,3.5,143,28.0,0.2587,37.0,40.62,16.12,-16.94,0.95,0.98,1.36,11,0.4577,0.0625,-1.0,55,27.3,0.2171,11.9,11.45,17.23,-10.6,1.62,0.93,1.29,8,0.146,0.2857,-1.39,198,27.8,0.2472,48.9,56.71,16.38,-16.94,0.97,0.97,1.34,11,0.2273,0.2671,-1.39
40.0,2,20.0,False,0.0,False,20.0,0.0,none,True,True,2.5,108,26.9,-0.061,-6.6,-7.57,-3.39,-24.1,-0.14,-0.27,0.92,13,0.2947,-0.4167,-1.09,39,28.2,-0.0358,-1.4,-1.87,-2.73,-12.25,-0.22,-0.14,0.95,13,0.0581,-0.125,-1.9,147,27.2,-0.0543,-8.0,-9.3,-3.24,-27.48,-0.12,-0.24,0.93,13,0.0057,-0.1135,-1.9
40.0,2,20.0,False,0.0,False,20.0,0.0,none,True,True,3.0,105,25.7,0.0278,2.9,1.34,0.58,-24.08,0.02,0.11,1.04,13,0.4599,-0.3962,-1.09,38,18.4,-0.2867,-10.9,-10.75,-15.37,-12.25,-1.25,-1.3,0.66,13,0.0055,-0.5789,-1.9,143,23.8,-0.0558,-8.0,-9.56,-3.33,-29.59,-0.11,-0.22,0.93,13,0.1819,-0.2902,-1.9
40.0,2,20.0,False,0.0,False,20.0,0.0,none,True,True,3.5,103,23.3,0.0477,4.9,3.13,1.36,-21.46,0.06,0.17,1.06,13,0.4101,-0.3077,-1.09,38,15.8,-0.313,-11.9,-11.69,-16.67,-12.25,-1.36,-1.34,0.64,13,-0.0998,-0.5263,-1.9,141,21.3,-0.0495,-7.0,-8.93,-3.11,-26.87,-0.12,-0.19,0.94,13,0.1559,-0.2521,-1.9
40.0,2,20.0,False,0.0,True,0.0,0.0,none,False,False,2.5,175,31.4,0.1,17.5,16.42,6.89,-15.39,0.45,0.56,1.15,14,0.1264,0.0739,-1.0,71,36.6,0.2738,19.4,20.21,31.0,-10.95,2.83,1.68,1.43,8,0.3841,0.1667,-1.39,246,32.9,0.1502,36.9,39.96,12.02,-15.39,0.78,0.86,1.22,14,0.0813,0.219,-1.39
40.0,2,20.0,False,0.0,True,0.0,0.0,none,False,False,3.0,156,27.6,0.1026,16.0,14.49,6.11,-14.15,0.43,0.47,1.14,14,0.1795,0.0256,-1.0,65,36.9,0.4712,30.6,34.11,53.81,-9.62,5.6,2.28,1.74,8,0.6133,0.3333,-1.39,221,30.3,0.211,46.6,53.55,15.58,-14.15,1.1,0.98,1.3,14,0.0545,0.366,-1.39
40.0,2,20.0,False,0.0,True,0.0,0.0,none,False,False,3.5,156,22.4,0.0096,1.5,-1.2,-0.53,-22.4,-0.02,0.04,1.01,11,0.0385,-0.0192,-1.0,59,35.6,0.5922,34.9,39.78,63.43,-9.18,6.91,2.43,1.91,8,0.8428,0.35,-1.39,215,26.0,0.1695,36.4,38.1,11.51,-22.4,0.51,0.72,1.23,11,0.0093,0.3282,-1.39
40.0,2,20.0,False,0.0,True,0.0,0.0,none,False,True,2.5,103,26.2,-0.0873,-9.0,-9.7,-4.38,-19.24,-0.23,-0.36,0.88,8,0.1571,-0.3269,-1.49,38,34.2,0.1974,7.5,7.22,10.77,-11.84,0.91,0.87,1.3,10,0.8421,-0.4474,-1.0,141,28.4,-0.0106,-1.5,-3.18,-1.09,-19.24,-0.06,-0.04,0.99,10,0.043,-0.0634,-1.49
40.0,2,20.0,False,0.0,True,0.0,0.0,none,False,True,3.0,99,26.3,0.0456,4.5,3.03,1.32,-16.89,0.08,0.16,1.06,8,0.3778,-0.28,-1.49,38,31.6,0.2632,10.0,9.79,14.68,-11.41,1.29,1.04,1.38,10,1.1053,-0.5789,-1.0,137,27.7,0.1059,14.5,13.12,4.25,-16.89,0.25,0.38,1.15,10,0.1693,0.0435,-1.49
40.0,2,20.0,False,0.0,True,0.0,0.0,none,False,True,3.5,96,17.7,-0.2082,-20.0,-19.27,-8.96,-28.53,-0.31,-0.78,0.75,15,0.021,-0.4375,-1.49,36,30.6,0.375,13.5,13.56,20.51,-10.98,1.87,1.31,1.54,10,1.25,-0.5,-1.0,132,21.2,-0.0492,-6.5,-8.33,-2.89,-28.53,-0.1,-0.18,0.94,15,-0.0529,-0.0455,-1.49
40.0,2,20.0,False,0.0,True,0.0,0.0,none,True,False,2.5,145,35.9,0.2552,37.0,41.81,16.55,-10.54,1.57,1.21,1.4,10,0.3611,0.1507,-1.0,58,32.8,0.1369,7.9,7.42,11.07,-10.13,1.09,0.76,1.2,7,0.1877,0.0862,-1.39,203,35.0,0.2214,44.9,52.33,15.27,-10.54,1.45,1.09,1.34,10,0.2822,0.1612,-1.39
40.0,2,20.0,False,0.0,True,0.0,0.0,none,True,False,3.0,129,34.1,0.3643,47.0,56.25,21.62,-9.83,2.2,1.37,1.55,10,0.5625,0.1692,-1.0,53,30.2,0.2005,10.6,10.21,15.33,-7.06,2.17,0.93,1.28,7,0.2164,0.1852,-1.39,182,33.0,0.3166,57.6,72.21,20.14,-9.83,2.05,1.26,1.47,10,0.4505,0.1827,-1.39
40.0,2,20.0,False,0.0,True,0.0,0.0,none,True,False,3.5,132,29.5,0.3295,43.5,50.23,19.54,-13.76,1.42,1.18,1.47,10,0.5682,0.0909,-1.0,52,26.9,0.2008,10.4,9.86,14.8,-10.6,1.4,0.85,1.27,8,0.3632,0.0385,-1.39,184,28.8,0.2932,53.9,65.04,18.43,-13.76,1.34,1.09,1.41,10,0.4185,0.1679,-1.39
40.0,2,20.0,False,0.0,True,0.0,0.0,none,True,True,2.5,66,28.8,0.0076,0.5,-0.32,-0.14,-17.15,-0.01,0.03,1.01,8,0.4848,-0.4697,-1.0,27,25.9,-0.0926,-2.5,-2.78,-4.05,-10.47,-0.39,-0.33,0.87,11,0.3462,-0.5,-1.0,93,28.0,-0.0215,-2.0,-3.09,-1.05,-20.05,-0.05,-0.07,0.97,11,0.2174,-0.2553,-1.0
40.0,2,20.0,False,0.0,True,0.0,0.0,none,True,True,3.0,64,29.7,0.1875,12.0,11.56,4.91,-15.11,0.33,0.52,1.27,8,0.75,-0.375,-1.0,26,19.2,-0.2308,-6.0,-6.13,-8.86,-10.47,-0.85,-0.87,0.71,11,0.2308,-0.6923,-1.0,90,26.7,0.0667,6.0,4.72,1.57,-20.31,0.08,0.2,1.09,11,0.5111,-0.3778,-1.0
40.0,2,20.0,False,0.0,True,0.0,0.0,none,True,True,3.5,63,25.4,0.1429,9.0,8.12,3.48,-14.13,0.25,0.38,1.19,8,0.5968,-0.2969,-1.0,26,15.4,-0.3077,-8.0,-8.01,-11.53,-10.47,-1.1,-1.12,0.64,11,0.0385,-0.6538,-1.0,89,22.5,0.0112,1.0,-0.54,-0.18,-20.67,-0.01,0.03,1.01,11,0.4318,-0.4,-1.0
40.0,2,20.0,False,0.0,True,20.0,0.0,none,False,False,2.5,178,31.5,0.1011,18.0,16.96,7.11,-15.39,0.46,0.57,1.15,14,0.1404,0.0618,-1.0,71,36.6,0.2738,19.4,20.21,31.0,-10.95,2.83,1.68,1.43,8,0.3841,0.1667,-1.39,249,32.9,0.1504,37.4,40.6,12.19,-15.39,0.79,0.87,1.22,14,0.1008,0.1995,-1.39
40.0,2,20.0,False,0.0,True,20.0,0.0,none,False,False,3.0,157,28.0,0.121,19.0,17.93,7.5,-14.15,0.53,0.55,1.17,14,0.2308,0.0127,-1.0,65,36.9,0.4712,30.6,34.11,53.81,-9.62,5.6,2.28,1.74,8,0.6133,0.3333,-1.39,222,30.6,0.2235,49.6,58.15,16.74,-14.15,1.18,1.02,1.32,14,0.0811,0.366,-1.39
40.0,2,20.0,False,0.0,True,20.0,0.0,none,False,False,3.5,157,22.9,0.0318,5.0,2.26,0.99,-22.4,0.04,0.14,1.04,11,0.0962,-0.0316,-1.0,59,35.6,0.5922,34.9,39.78,63.43,-9.18,6.91,2.43,1.91,8,0.8428,0.35,-1.39,216,26.4,0.1849,39.9,42.94,12.82,-22.4,0.57,0.77,1.25,11,0.0417,0.3282,-1.39
40.0,2,20.0,False,0.0,True,20.0,0.0,none,False,True,2.5,103,26.2,-0.0873,-9.0,-9.7,-4.38,-19.24,-0.23,-0.36,0.88,8,0.1571,-0.3269,-1.49,38,34.2,0.1974,7.5,7.22,10.77,-11.84,0.91,0.87,1.3,10,0.8421,-0.4474,-1.0,141,28.4,-0.0106,-1.5,-3.18,-1.09,-19.24,-0.06,-0.04,0.99,10,0.043,-0.0634,-1.49
40.0,2,20.0,False,0.0,True,20.0,0.0,none,False,True,3.0,99,26.3,0.0456,4.5,3.03,1.32,-16.89,0.08,0.16,1.06,8,0.3778,-0.28,-1.49,38,31.6,0.2632,10.0,9.79,14.68,-11.41,1.29,1.04,1.38,10,1.1053,-0.5789,-1.0,137,27.7,0.1059,14.5,13.12,4.25,-16.89,0.25,0.38,1.15,10,0.1693,0.0435,-1.49
40.0,2,20.0,False,0.0,True,20.0,0.0,none,False,True,3.5,96,17.7,-0.2082,-20.0,-19.27,-8.96,-28.53,-0.31,-0.78,0.75,15,0.021,-0.4375,-1.49,36,30.6,0.375,13.5,13.56,20.51,-10.98,1.87,1.31,1.54,10,1.25,-0.5,-1.0,132,21.2,-0.0492,-6.5,-8.33,-2.89,-28.53,-0.1,-0.18,0.94,15,-0.0529,-0.0455,-1.49
40.0,2,20.0,False,0.0,True,20.0,0.0,none,True,False,2.5,145,35.9,0.2552,37.0,41.81,16.55,-10.54,1.57,1.21,1.4,10,0.3611,0.1507,-1.0,58,32.8,0.1369,7.9,7.42,11.07,-10.13,1.09,0.76,1.2,7,0.1877,0.0862,-1.39,203,35.0,0.2214,44.9,52.33,15.27,-10.54,1.45,1.09,1.34,10,0.2822,0.1612,-1.39
40.0,2,20.0,False,0.0,True,20.0,0.0,none,True,False,3.0,129,34.1,0.3643,47.0,56.25,21.62,-9.83,2.2,1.37,1.55,10,0.5625,0.1692,-1.0,53,30.2,0.2005,10.6,10.21,15.33,-7.06,2.17,0.93,1.28,7,0.2164,0.1852,-1.39,182,33.0,0.3166,57.6,72.21,20.14,-9.83,2.05,1.26,1.47,10,0.4505,0.1827,-1.39
40.0,2,20.0,False,0.0,True,20.0,0.0,none,True,False,3.5,132,29.5,0.3295,43.5,50.23,19.54,-13.76,1.42,1.18,1.47,10,0.5682,0.0909,-1.0,52,26.9,0.2008,10.4,9.86,14.8,-10.6,1.4,0.85,1.27,8,0.3632,0.0385,-1.39,184,28.8,0.2932,53.9,65.04,18.43,-13.76,1.34,1.09,1.41,10,0.4185,0.1679,-1.39
40.0,2,20.0,False,0.0,True,20.0,0.0,none,True,True,2.5,66,28.8,0.0076,0.5,-0.32,-0.14,-17.15,-0.01,0.03,1.01,8,0.4848,-0.4697,-1.0,27,25.9,-0.0926,-2.5,-2.78,-4.05,-10.47,-0.39,-0.33,0.87,11,0.3462,-0.5,-1.0,93,28.0,-0.0215,-2.0,-3.09,-1.05,-20.05,-0.05,-0.07,0.97,11,0.2174,-0.2553,-1.0
40.0,2,20.0,False,0.0,True,20.0,0.0,none,True,True,3.0,64,29.7,0.1875,12.0,11.56,4.91,-15.11,0.33,0.52,1.27,8,0.75,-0.375,-1.0,26,19.2,-0.2308,-6.0,-6.13,-8.86,-10.47,-0.85,-0.87,0.71,11,0.2308,-0.6923,-1.0,90,26.7,0.0667,6.0,4.72,1.57,-20.31,0.08,0.2,1.09,11,0.5111,-0.3778,-1.0
40.0,2,20.0,False,0.0,True,20.0,0.0,none,True,True,3.5,63,25.4,0.1429,9.0,8.12,3.48,-14.13,0.25,0.38,1.19,8,0.5968,-0.2969,-1.0,26,15.4,-0.3077,-8.0,-8.01,-11.53,-10.47,-1.1,-1.12,0.64,11,0.0385,-0.6538,-1.0,89,22.5,0.0112,1.0,-0.54,-0.18,-20.67,-0.01,0.03,1.01,11,0.4318,-0.4,-1.0
40.0,2,20.0,False,1.0,False,0.0,0.0,none,False,False,2.5,171,29.8,0.0439,7.5,5.47,2.36,-18.42,0.13,0.24,1.06,14,0.1529,-0.064,-1.0,71,35.2,0.2245,15.9,16.11,24.49,-11.99,2.04,1.31,1.34,12,0.1841,0.2639,-1.39,242,31.4,0.0969,23.4,22.46,7.08,-18.42,0.38,0.54,1.14,14,0.0413,0.1524,-1.39
40.0,2,20.0,False,1.0,False,0.0,0.0,none,False,False,3.0,155,25.2,0.0065,1.0,-1.3,-0.57,-16.45,-0.03,0.03,1.01,14,0.0909,-0.0769,-1.0,68,33.8,0.3475,23.6,25.07,38.84,-11.51,3.37,1.74,1.52,12,0.4008,0.2941,-1.39,223,27.8,0.1104,24.6,23.45,7.37,-16.45,0.45,0.53,1.15,14,-0.027,0.2467,-1.39
40.0,2,20.0,False,1.0,False,0.0,0.0,none,False,False,3.5,153,20.9,-0.0588,-9.0,-10.89,-4.93,-23.3,-0.21,-0.27,0.93,12,-0.0526,-0.0649,-1.0,62,32.3,0.4426,27.4,29.73,46.49,-12.25,3.8,1.88,1.64,13,0.4336,0.4516,-1.39,215,24.2,0.0858,18.4,15.61,5.02,-23.3,0.22,0.37,1.11,13,-0.0327,0.2032,-1.39
40.0,2,20.0,False,1.0,False,0.0,0.0,none,False,True,2.5,141,25.5,-0.1105,-15.6,-15.82,-7.27,-25.33,-0.29,-0.54,0.85,10,0.0918,-0.3099,-1.49,48,31.2,0.0751,3.6,3.01,4.44,-13.6,0.33,0.38,1.11,12,0.421,-0.2708,-1.9,189,27.0,-0.0633,-12.0,-13.28,-4.7,-25.33,-0.19,-0.31,0.91,12,-0.038,-0.0884,-1.9
40.0,2,20.0,False,1.0,False,0.0,0.0,none,False,True,3.0,134,24.6,-0.0192,-2.6,-4.45,-1.97,-24.84,-0.08,-0.08,0.97,12,0.1854,-0.2239,-1.49,47,27.7,0.0873,4.1,3.4,5.03,-13.18,0.38,0.39,1.12,12,0.5263,-0.3333,-1.9,181,25.4,0.0084,1.5,-1.19,-0.4,-24.84,-0.02,0.04,1.01,12,0.0603,-0.0428,-1.9
40.0,2,20.0,False,1.0,False,0.0,0.0,none,False,True,3.5,130,18.5,-0.1737,-22.6,-21.77,-10.21,-29.87,-0.34,-0.74,0.79,12,-0.0396,-0.3077,-1.49,46,26.1,0.1544,7.1,6.4,9.52,-12.76,0.75,0.63,1.2,12,0.5263,-0.2174,-1.9,176,20.5,-0.0879,-15.5,-16.77,-6.01,-29.87,-0.2,-0.37,0.89,12,-0.0861,-0.0897,-1.9
40.0,2,20.0,False,1.0,False,0.0,0.0,none,True,False,2.5,148,33.1,0.1588,23.5,23.98,9.88,-13.2,0.75,0.76,1.24,11,0.2297,0.0878,-1.0,57,33.3,0.1569,8.9,8.5,12.72,-9.79,1.3,0.82,1.23,9,-0.0199,0.3276,-1.39,205,33.2,0.1583,32.4,34.52,10.53,-13.2,0.8,0.77,1.24,11,0.201,0.1159,-1.39
40.0,2,20.0,False,1.0,False,0.0,0.0,none,True,False,3.0,135,28.9,0.1556,21.0,20.68,8.59,-11.47,0.75,0.65,1.22,11,0.3134,-0.0,-1.0,54,29.6,0.1783,9.6,9.11,13.64,-8.91,1.53,0.83,1.25,9,0.0232,0.3333,-1.39,189,29.1,0.162,30.6,31.67,9.73,-11.47,0.85,0.7,1.23,11,0.1915,0.1329,-1.39
40.0,2,20.0,False,1.0,False,0.0,0.0,none,True,False,3.5,131,26.7,0.2023,26.5,27.03,11.06,-13.16,0.84,0.77,1.28,11,0.3154,0.0909,-1.0,53,26.4,0.1782,9.4,8.76,13.12,-12.76,1.03,0.76,1.24,11,0.017,0.3333,-1.39,184,26.6,0.1953,35.9,38.16,11.53,-13.16,0.88,0.76,1.27,11,0.1739,0.2168,-1.39
40.0,2,20.0,False,1.0,False,0.0,0.0,none,True,True,2.5,100,26.0,-0.0909,-9.1,-9.75,-4.4,-25.88,-0.17,-0.39,0.88,13,0.1883,-0.37,-1.09,37,29.7,0.0163,0.6,0.12,0.18,-11.36,0.02,0.08,1.02,12,0.1169,-0.0789,-1.9,137,27.0,-0.0619,-8.5,-9.64,-3.36,-27.08,-0.12,-0.26,0.92,13,-0.0748,-0.0492,-1.9
40.0,2,20.0,False,1.0,False,0.0,0.0,none,True,True,3.0,97,24.7,-0.0112,-1.1,-2.48,-1.1,-26.29,-0.04,-0.04,0.99,13,0.3315,-0.3469,-1.09,36,19.4,-0.2471,-8.9,-8.94,-12.83,-11.36,-1.13,-1.07,0.7,12,0.0613,-0.5556,-1.9,133,23.3,-0.075,-10.0,-11.2,-3.93,-28.84,-0.14,-0.28,0.9,13,0.0896,-0.2373,-1.9
40.0,2,20.0,False,1.0,False,0.0,0.0,none,True,True,3.5,96,21.9,-0.0165,-1.6,-3.17,-1.4,-24.12,-0.06,-0.06,0.98,13,0.217,-0.25,-1.09,36,16.7,-0.2749,-9.9,-9.89,-14.17,-11.36,-1.25,-1.12,0.68,12,-0.0498,-0.5,-1.9,132,20.5,-0.087,-11.5,-12.75,-4.5,-26.45,-0.17,-0.32,0.89,13,0.0214,-0.1954,-1.9
40.0,2,20.0,False,1.0,False,20.0,0.0,none,False,False,2.5,171,29.8,0.0439,7.5,5.47,2.36,-18.42,0.13,0.24,1.06,14,0.1529,-0.064,-1.0,71,35.2,0.2245,15.9,16.11,24.49,-11.99,2.04,1.31,1.34,12,0.1841,0.2639,-1.39,242,31.4,0.0969,23.4,22.46,7.08,-18.42,0.38,0.54,1.14,14,0.0413,0.1524,-1.39
40.0,2,20.0,False,1.0,False,20.0,0.0,none,False,False,3.0,155,25.2,0.0065,1.0,-1.3,-0.57,-16.45,-0.03,0.03,1.01,14,0.0909,-0.0769,-1.0,68,33.8,0.3475,23.6,25.07,38.84,-11.51,3.37,1.74,1.52,12,0.4008,0.2941,-1.39,223,27.8,0.1104,24.6,23.45,7.37,-16.45,0.45,0.53,1.15,14,-0.027,0.2467,-1.39
40.0,2,20.0,False,1.0,False,20.0,0.0,none,False,False,3.5,153,20.9,-0.0588,-9.0,-10.89,-4.93,-23.3,-0.21,-0.27,0.93,12,-0.0526,-0.0649,-1.0,62,32.3,0.4426,27.4,29.73,46.49,-12.25,3.8,1.88,1.64,13,0.4336,0.4516,-1.39,215,24.2,0.0858,18.4,15.61,5.02,-23.3,0.22,0.37,1.11,13,-0.0327,0.2032,-1.39
40.0,2,20.0,False,1.0,False,20.0,0.0,none,False,True,2.5,140,25.7,-0.1041,-14.6,-14.97,-6.86,-24.57,-0.28,-0.51,0.86,10,0.0918,-0.3,-1.49,48,31.2,0.0751,3.6,3.01,4.44,-13.6,0.33,0.38,1.11,12,0.421,-0.2708,-1.9,188,27.1,-0.0584,-11.0,-12.41,-4.37,-24.57,-0.18,-0.29,0.92,12,-0.038,-0.0787,-1.9
40.0,2,20.0,False,1.0,False,20.0,0.0,none,False,True,3.0,133,24.8,-0.0118,-1.6,-3.48,-1.54,-24.08,-0.06,-0.04,0.98,12,0.2034,-0.2239,-1.49,47,27.7,0.0873,4.1,3.4,5.03,-13.18,0.38,0.39,1.12,12,0.5263,-0.3333,-1.9,180,25.6,0.014,2.5,-0.2,-0.07,-24.08,-0.0,0.06,1.02,12,0.0603,-0.0322,-1.9
40.0,2,20.0,False,1.0,False,20.0,0.0,none,False,True,3.5,129,18.6,-0.1673,-21.6,-20.98,-9.81,-29.16,-0.34,-0.71,0.8,12,-0.0246,-0.3077,-1.49,46,26.1,0.1544,7.1,6.4,9.52,-12.76,0.75,0.63,1.2,12,0.5263,-0.2174,-1.9,175,20.6,-0.0827,-14.5,-15.93,-5.69,-29.16,-0.2,-0.35,0.9,12,-0.0756,-0.0897,-1.9
40.0,2,20.0,False,1.0,False,20.0,0.0,none,True,False,2.5,148,33.1,0.1588,23.5,23.98,9.88,-13.2,0.75,0.76,1.24,11,0.2297,0.0878,-1.0,57,33.3,0.1569,8.9,8.5,12.72,-9.79,1.3,0.82,1.23,9,-0.0199,0.3276,-1.39,205,33.2,0.1583,32.4,34.52,10.53,-13.2,0.8,0.77,1.24,11,0.201,0.1159,-1.39
40.0,2,20.0,False,1.0,False,20.0,0.0,none,True,False,3.0,135,28.9,0.1556,21.0,20.68,8.59,-11.47,0.75,0.65,1.22,11,0.3134,-0.0,-1.0,54,29.6,0.1783,9.6,9.11,13.64,-8.91,1.53,0.83,1.25,9,0.0232,0.3333,-1.39,189,29.1,0.162,30.6,31.67,9.73,-11.47,0.85,0.7,1.23,11,0.1915,0.1329,-1.39
40.0,2,20.0,False,1.0,False,20.0,0.0,none,True,False,3.5,131,26.7,0.2023,26.5,27.03,11.06,-13.16,0.84,0.77,1.28,11,0.3154,0.0909,-1.0,53,26.4,0.1782,9.4,8.76,13.12,-12.76,1.03,0.76,1.24,11,0.017,0.3333,-1.39,184,26.6,0.1953,35.9,38.16,11.53,-13.16,0.88,0.76,1.27,11,0.1739,0.2168,-1.39
